7.6866244443326796e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
2.3797100611291024e-03,4.2547403283371707e-03,0.0000000000000000e+00,0.0000000000000000e+00
-4.1147085381591040e-03,2.2947816201431366e-03,8.8469202857754739e-03,0.0000000000000000e+00
3.3266762873266481e-04,1.5300458964644503e-02,1.2140691735846462e-02,1.3937753014474976e-02
