9.8869196579922969e-01,-1.1748999838511855e-03,-4.4917636837422921e-03,6.3259132445934929e-03
3.0687511743457845e-02,1.0010569203839184e+00,4.4898586862114245e-02,1.6589666985394379e-03
-8.8581085428519318e-03,-2.7526367619165645e-02,9.6750610411076998e-01,1.5672281440706570e-03
-4.0715765298802220e-02,1.7493214655564096e-02,-4.2575110888759100e-02,9.9446122874979903e-01
